Componente1,Componente2
0.012566039883352776,0.9999210442038161,
0.006283143965559066,0.9999802608561371,
0.00000000000000006123233995736766,1,
-0.006283143965558943,0.9999802608561371,
-0.012566039883352653,0.9999210442038161,
-0.018848439715408276,0.999822352380809,
-0.025130095443337407,0.9996841892832999,
-0.03141075907812828,0.9995065603657316,
-0.037690182669934576,0.9992894726405892,
-0.04396811831786477,0.9990329346781247,
-0.05024431817976947,0.9987369566060175,
-0.0565185344820245,0.998401550108975,
-0.06279051952931318,0.9980267284282716,
-0.06906002571440566,0.9976125063612252,
-0.07532680552793285,0.9971589002606139,
-0.08159061156815751,0.9966659280340299,
-0.0878511965507432,0.9961336091431725,
-0.09410831331851438,0.99556196460308,
-0.10036171485121478,0.9949510169813002,
-0.10661115427525987,0.9943007903969989,
-0.1128563848734817,0.9936113105200084,
-0.11909716009486958,0.9928826045698137,
-0.12533323356430415,0.9921147013144779,
-0.13156435909228245,0.9913076310695066,
-0.13779029068463805,0.9904614256966512,
-0.14401078255225222,0.9895761186026509,
-0.15022558912075715,0.988651744737914,
-0.1564344650402308,0.9876883405951378,
-0.16263716519488358,0.986685944207868,
-0.1688334447127339,0.985644595148998,
-0.17502305897527592,0.9845643345292054,
-0.18120576362713728,0.9834452049953297,
-0.1873813145857246,0.9822872507286887,
-0.19354946805086007,0.9810905174433341,
-0.1997099805144069,0.9798550523842469,
-0.20586260876988147,0.9785809043254721,
-0.2120071099220546,0.9772681235681935,
-0.21814324139654256,0.9759167619387474,
-0.22427076094938125,0.9745268727865771,
-0.2303894266765905,0.9730985109821266,
-0.23649899702372465,0.971631732914674,
-0.24259923079540743,0.9701265964901058,
-0.24868988716485463,0.9685831611286312,
-0.25477072568338205,0.9670014877624351,
-0.2608415062898969,0.9653816388332739,
-0.26690198932037534,0.9637236782900098,
-0.2729519355173253,0.9620276715860859,
-0.27899110603922933,0.9602936856769431,
-0.28501926246997605,0.958521789017376,
-0.2910361668282718,0.9567120515588304,
-0.297041581577035,0.954864544746643,
-0.30303526963277383,0.9529793415172189,
-0.30901699437494734,0.9510565162951536,
-0.3149865196553048,0.9490961449902946,
-0.3209436098072093,0.9470983049947443,
-0.32688802965494235,0.9450630751798049,
-0.33281954452298657,0.9429905358928645,
-0.33873792024529137,0.9408807689542255,
-0.34464292317451706,0.9387338576538741,
-0.3505343201912591,0.9365498867481923,
-0.355258960816022,0.9179541369087195,
-0.3599695309100884,0.8993215013624257,
-0.36466579899299206,0.8806520692445735,
-0.36934753414888577,0.8619459311430909,
-0.37401450603565783,0.843203179094995,
-0.37866648489402466,0.8244239065827592,
-0.3833032415566018,0.8056082085306222,
-0.3879245474569516,0.7867561813008404,
-0.3948360104330623,0.8006175337856694,
-0.40173156735297716,0.8144427541161472,
-0.408610991507141,0.8282319429455327,
-0.41547405682289174,0.8419852023495464,
-0.4223205378733868,0.8557026358223416,
-0.42915020988650143,0.8693843482724177,
-0.43596284875370406,0.8830304460184786,
-0.4427582310389014,0.896641036785236,
-0.4483832160900321,0.8938414241512639,
-0.4539904997395467,0.8910065241883679,
-0.4595798606214878,0.8881364488135446,
-0.46515107807745837,0.8852313113324553,
-0.47070393216533224,0.8822912264349535,
-0.47623820366793923,0.8793163101905562,
-0.48175367410171505,0.8763066800438637,
-0.48725012572533216,0.8732624548099203,
-0.49272734154829184,0.8701837546695255,
-0.49818510533949073,0.8670707011644901,
-0.5036232016357608,0.8639234171928354,
-0.5090414157503713,0.8607420270039436,
-0.5144395337815065,0.8575266561936522,
-0.5198173426207092,0.8542774316992954,
-0.5251746299612958,0.8509944817946917,
-0.5305111843067338,0.8476779360850834,
-0.5358267949789964,0.8443279255020152,
-0.5411212521268758,0.8409445822981692,
-0.546394346734269,0.8375280400421418,
-0.5516458706284302,0.8340784336131712,
-0.5568756164881881,0.8305958991958127,
-0.5620833778521307,0.8270805742745617,
-0.5672689491267563,0.8235325976284276,
-0.572432125594591,0.8199521093254523,
-0.5775727034222674,0.816339250717184,
-0.5826904796685759,0.8126941644330941,
-0.587785252292473,0.8090169943749475,
-0.5928568201610592,0.805307885711122,
-0.5979049830575185,0.8015669848708769,
-0.6029295416890248,0.797794439538571,
-0.6079302976946055,0.7939903986478353,
-0.6129070536529763,0.7901550123756905,
-0.6178596130903345,0.7862884321366188,
-0.6227877804881123,0.7823908105765882,
-0.6276913612907004,0.7784623015670235,
-0.6325701619131244,0.7745030601987338,
-0.6374239897486897,0.7705132427757893,
-0.6422526531765841,0.7664930068093501,
-0.6470559615694444,0.7624425110114478,
-0.6518337253008789,0.7583619152887218,
-0.6565857557529563,0.754251380736104,
-0.661311865323652,0.7501110696304594,
-0.6660118674342516,0.7459411454241822,
-0.67068557653672,0.7417417727387392,
-0.6753328081210245,0.7375131173581739,
-0.6799533787224192,0.73325534622256,
-0.6845471059286884,0.7289686274214118,
-0.6891138083873486,0.7246531301870466,
-0.6936533058128048,0.720309024887907,
-0.6981654189934725,0.7159364830218313,
-0.7026499697988494,0.7115356772092851,
-0.7071067811865475,0.7071067811865476,
-0.7115356772092853,0.7026499697988492,
-0.7159364830218312,0.6981654189934726,
-0.7203090248879069,0.6936533058128049,
-0.7246531301870465,0.6891138083873487,
-0.7289686274214117,0.6845471059286885,
-0.7332553462225598,0.6799533787224193,
-0.7375131173581738,0.6753328081210246,
-0.7417417727387391,0.6706855765367201,
-0.7459411454241821,0.6660118674342517,
-0.7501110696304596,0.6613118653236518,
-0.7542513807361039,0.6565857557529564,
-0.7583619152887219,0.6518337253008787,
-0.7624425110114477,0.6470559615694446,
-0.76649300680935,0.6422526531765842,
-0.7705132427757891,0.6374239897486899,
-0.7745030601987337,0.6325701619131245,
-0.7784623015670233,0.6276913612907006,
-0.7823908105765881,0.6227877804881126,
-0.7862884321366186,0.6178596130903347,
-0.7901550123756904,0.6129070536529764,
-0.7939903986478354,0.6079302976946053,
-0.7977944395385709,0.6029295416890249,
-0.8015669848708767,0.5979049830575187,
-0.8053078857111219,0.5928568201610593,
-0.8090169943749473,0.5877852522924732,
-0.812694164433094,0.5826904796685761,
-0.8163392507171839,0.5775727034222676,
-0.8199521093254521,0.5724321255945912,
-0.8235325976284275,0.5672689491267564,
-0.8270805742745617,0.5620833778521308,
-0.8305958991958126,0.5568756164881882,
-0.8340784336131714,0.55164587062843,
-0.8375280400421417,0.5463943467342692,
-0.840944582298169,0.5411212521268759,
-0.8443279255020151,0.5358267949789967,
-0.8476779360850832,0.530511184306734,
-0.8509944817946917,0.525174629961296,
-0.8542774316992953,0.5198173426207093,
-0.8575266561936521,0.5144395337815066,
-0.8607420270039435,0.5090414157503714,
-0.8639234171928355,0.5036232016357606,
-0.86707070116449,0.4981851053394909,
-0.8701837546695257,0.4927273415482916,
-0.8732624548099202,0.4872501257253323,
-0.8763066800438636,0.4817536741017152,
-0.8793163101905561,0.4762382036679394,
-0.8822912264349534,0.4707039321653324,
-0.8852313113324551,0.46515107807745854,
-0.8881364488135445,0.459579860621488,
-0.8910065241883678,0.45399049973954686,
-0.8938414241512638,0.4483832160900323,
-0.8966410367852359,0.44275823103890155,
-0.8994052515663711,0.4371157666509329,
-0.9021339593682028,0.43145604568095886,
-0.9048270524660194,0.4257792915650729,
-0.907484424541117,0.4200857284118061,
-0.9101059706849957,0.4143755809932843,
-0.9126915874035028,0.40864907473634915,
-0.9152411726209175,0.40290643571366275,
-0.9177546256839811,0.3971478906347806,
-0.9202318473658702,0.3913736668372028,
-0.9226727398701149,0.3855839922773965,
-0.9250772068344582,0.379779095521801,
-0.9274451533346613,0.37395920573780067,
-0.9297764858882515,0.36812455268467775,
-0.932071112458211,0.3622753667045458,
-0.934328942456612,0.3564118787132508,
-0.9365498867481923,0.350534320191259,
-0.9387338576538741,0.34464292317451706,
-0.9408807689542253,0.33873792024529176,
-0.9429905358928645,0.3328195445229865,
-0.9450630751798047,0.32688802965494274,
-0.9470983049947442,0.3209436098072097,
-0.9490961449902947,0.31498651965530455,
-0.9510565162951535,0.3090169943749475,
-0.9529793415172187,0.30303526963277405,
-0.954864544746643,0.2970415815770349,
-0.9567120515588305,0.29103616682827177,
-0.9585217890173758,0.28501926246997644,
-0.9602936856769431,0.2789911060392291,
-0.9620276715860858,0.27295193551732544,
-0.9637236782900097,0.26690198932037573,
-0.9653816388332739,0.26084150628989705,
-0.967001487762435,0.25477072568338227,
-0.9685831611286311,0.24868988716485482,
-0.9701265964901058,0.2425992307954074,
-0.971631732914674,0.2364989970237246,
-0.9730985109821265,0.23038942667659087,
-0.9745268727865772,0.224270760949381,
-0.9759167619387473,0.21814324139654276,
-0.9772681235681935,0.2120071099220548,
-0.9785809043254721,0.2058626087698814,
-0.9798550523842469,0.19970998051440705,
-0.981090517443334,0.19354946805086068,
-0.9822872507286887,0.18738131458572457,
-0.9834452049953297,0.18120576362713725,
-0.9845643345292053,0.1750230589752763,
-0.985644595148998,0.16883344471273365,
-0.986685944207868,0.16263716519488378,
-0.9876883405951377,0.15643446504023098,
-0.988651744737914,0.15022558912075712,
-0.9895761186026509,0.14401078255225216,
-0.9904614256966512,0.13779029068463847,
-0.9913076310695066,0.1315643590922824,
-0.9888607505820656,0.13674413106401015,
-0.9863747031049892,0.1419189550942812,
-0.9838494583227719,0.14708907737259824,
-0.9812849874673503,0.15225474427408248,
-0.9786812633192393,0.15741620234974302,
-0.976038260208607,0.162573698316748,
-0.9733559540162873,0.1677274790486824,
-0.9706343221747324,0.17287779156580277,
-0.9743812451337287,0.15520308802587185,
-0.9780888019667522,0.13752541071263968,
-0.9817569747662107,0.11984500702784162,
-0.9853857471793264,0.10216212448084666,
-0.988975104408781,0.08447701067888648,
-0.9925250332133003,0.06678991331727616,
-0.996035521908177,0.04910108016964014,
-0.9995065603657316,0.031410759078128236,
-0.9996841892832999,0.025130095443337813,
-0.999822352380809,0.018848439715408016,
-0.9999210442038161,0.012566039883352836,
-0.9999802608561371,0.006283143965559127,
-1,0.00000000000000012246467991473532,
-0.9999802608561371,-0.006283143965558882,
-0.9999210442038161,-0.012566039883352592,
-0.999822352380809,-0.018848439715408213,
-0.9996841892832999,-0.02513009544333757,
-0.9995065603657316,-0.031410759078127994,
-0.9992894726405892,-0.037690182669934735,
-0.9990329346781247,-0.04396811831786471,
-0.9987369566060175,-0.05024431817976942,
-0.998401550108975,-0.056518534482024436,
-0.9980267284282716,-0.06279051952931335,
-0.9976125063612252,-0.06906002571440538,
-0.9971589002606139,-0.07532680552793279,
-0.9966659280340299,-0.08159061156815768,
-0.9961336091431725,-0.0878511965507429,
-0.99556196460308,-0.09410831331851455,
-0.9949510169813002,-0.10036171485121473,
-0.9943007903969989,-0.1066111542752598,
-0.9936113105200084,-0.11285638487348164,
-0.9928826045698137,-0.11909716009486973,
-0.9921147013144779,-0.12533323356430384,
-0.9913076310695066,-0.13156435909228262,
-0.9904614256966513,-0.13779029068463777,
-0.989576118602651,-0.14401078255225194,
-0.988651744737914,-0.1502255891207573,
-0.9876883405951378,-0.15643446504023073,
-0.986685944207868,-0.16263716519488353,
-0.985644595148998,-0.16883344471273384,
-0.9845643345292053,-0.1750230589752761,
-0.9834452049953297,-0.181205763627137,
-0.9822872507286886,-0.18738131458572477,
-0.9810905174433341,-0.19354946805086,
-0.9798550523842469,-0.19970998051440683,
-0.9785809043254722,-0.2058626087698812,
-0.9772681235681935,-0.21200710992205454,
-0.9759167619387474,-0.2181432413965425,
-0.9745268727865771,-0.2242707609493812,
-0.9730985109821265,-0.23038942667659065,
-0.971631732914674,-0.23649899702372437,
-0.9701265964901058,-0.2425992307954076,
-0.9685831611286312,-0.24868988716485457,
-0.9670014877624351,-0.254770725683382,
-0.9653816388332739,-0.26084150628989683,
-0.9637236782900097,-0.2669019893203755,
-0.9620276715860859,-0.2729519355173252,
-0.9602936856769431,-0.2789911060392293,
-0.9585217890173758,-0.2850192624699762,
-0.9567120515588305,-0.29103616682827155,
-0.954864544746643,-0.2970415815770351,
-0.9529793415172189,-0.3030352696327738,
-0.9510565162951536,-0.3090169943749473,
-0.9490961449902946,-0.3149865196553047,
-0.9470983049947443,-0.3209436098072095,
-0.9450630751798049,-0.32688802965494207,
-0.9429905358928644,-0.33281954452298673,
-0.9408807689542255,-0.3387379202452915,
-0.9387338576538742,-0.34464292317451684,
-0.9365498867481923,-0.35053432019125924,
-0.9343289424566121,-0.3564118787132506,
-0.932071112458211,-0.3622753667045456,
-0.9297764858882515,-0.3681245526846779,
-0.9274451533346613,-0.37395920573780045,
-0.9250772068344582,-0.3797790955218007,
-0.9226727398701148,-0.38558399227739665,
-0.9202318473658705,-0.39137366683720215,
-0.9177546256839813,-0.3971478906347804,
-0.9152411726209174,-0.4029064357136629,
-0.9126915874035029,-0.4086490747363489,
-0.9101059706849957,-0.4143755809932841,
-0.907484424541117,-0.42008572841180625,
-0.9048270524660195,-0.42577929156507266,
-0.902133959368203,-0.43145604568095863,
-0.899405251566371,-0.43711576665093305,
-0.896641036785236,-0.44275823103890133,
-0.8938414241512639,-0.44838321609003207,
-0.8910065241883679,-0.4539904997395467,
-0.8881364488135446,-0.45957986062148776,
-0.8852313113324553,-0.4651510780774583,
-0.8822912264349533,-0.4707039321653326,
-0.8793163101905562,-0.4762382036679392,
-0.8763066800438637,-0.481753674101715,
-0.87326245480992,-0.4872501257253325,
-0.8701837546695258,-0.4927273415482914,
-0.8670707011644901,-0.4981851053394907,
-0.8639234171928354,-0.5036232016357608,
-0.8607420270039436,-0.5090414157503712,
-0.8575266561936525,-0.5144395337815061,
-0.8542774316992952,-0.5198173426207096,
-0.8509944817946918,-0.5251746299612958,
-0.8476779360850834,-0.5305111843067338,
-0.844327925502015,-0.5358267949789968,
-0.8409445822981692,-0.5411212521268757,
-0.8375280400421418,-0.546394346734269,
-0.8340784336131712,-0.5516458706284302,
-0.8305958991958127,-0.556875616488188,
-0.827080574274562,-0.5620833778521303,
-0.8235325976284273,-0.5672689491267565,
-0.8199521093254525,-0.5724321255945907,
-0.816339250717184,-0.5775727034222674,
-0.8126941644330938,-0.5826904796685762,
-0.8090169943749476,-0.587785252292473,
-0.805307885711122,-0.5928568201610591,
-0.8015669848708766,-0.5979049830575188,
-0.797794439538571,-0.6029295416890247,
-0.7939903986478356,-0.607930297694605,
-0.7901550123756903,-0.6129070536529766,
-0.786288432136619,-0.6178596130903341,
-0.7823908105765882,-0.6227877804881123,
-0.7784623015670236,-0.6276913612907004,
-0.7745030601987339,-0.6325701619131243,
-0.7705132427757893,-0.6374239897486896,
-0.7664930068093498,-0.6422526531765844,
-0.7624425110114479,-0.6470559615694443,
-0.7583619152887221,-0.6518337253008785,
-0.7542513807361038,-0.6565857557529565,
-0.7501110696304597,-0.6613118653236517,
-0.7459411454241822,-0.6660118674342514,
-0.7417417727387393,-0.6706855765367199,
-0.7375131173581739,-0.6753328081210244,
-0.7332553462225601,-0.6799533787224192,
-0.7289686274214116,-0.6845471059286887,
-0.7246531301870466,-0.6891138083873485,
-0.7203090248879072,-0.6936533058128047,
-0.715936483021831,-0.6981654189934728,
-0.7115356772092855,-0.7026499697988491,
-0.7071067811865477,-0.7071067811865475,
-0.7026499697988493,-0.7115356772092852,
-0.6981654189934727,-0.7159364830218311,
-0.6936533058128053,-0.7203090248879066,
-0.6891138083873485,-0.7246531301870467,
-0.6845471059286886,-0.7289686274214116,
-0.6799533787224195,-0.7332553462225598,
-0.6525337255006106,-0.7436981852416193,
-0.6250874112958927,-0.7541119085056296,
-0.5976146195730107,-0.7644963490745179,
-0.5701155348419972,-0.7748513411642405,
-0.542590342650888,-0.7851767201533301,
-0.515039229578397,-0.7954723225893932,
-0.48746238322654845,-0.8057379861955647,
-0.45985999221327517,-0.8159735498769117,
-0.47783041140579374,-0.8138087179599062,
-0.49577566619064256,-0.8116134674994053,
-0.5136959481886325,-0.8093876409842493,
-0.5315914500064578,-0.8071310821103691,
-0.5494623652290938,-0.8048436357869544,
-0.5673088884121491,-0.8025251481425809,
-0.5851312150741921,-0.8001754665312804,
-0.6029295416890246,-0.7977944395385711,
-0.597904983057519,-0.8015669848708764,
-0.592856820161059,-0.8053078857111221,
-0.5877852522924732,-0.8090169943749473,
-0.5826904796685766,-0.8126941644330936,
-0.5775727034222676,-0.8163392507171839,
-0.5724321255945906,-0.8199521093254526,
-0.5672689491267564,-0.8235325976284275,
-0.5620833778521309,-0.8270805742745616,
-0.5568756164881886,-0.8305958991958122,
-0.5516458706284304,-0.834078433613171,
-0.5463943467342689,-0.8375280400421419,
-0.5411212521268759,-0.840944582298169,
-0.5358267949789971,-0.8443279255020149,
-0.530511184306734,-0.8476779360850832,
-0.525174629961296,-0.8509944817946916,
-0.5198173426207102,-0.8542774316992947,
-0.514439533781506,-0.8575266561936525,
-0.5090414157503711,-0.8607420270039438,
-0.503623201635761,-0.8639234171928352,
-0.49818510533949134,-0.8670707011644898,
-0.4927273415482917,-0.8701837546695256,
-0.4872501257253327,-0.8732624548099199,
-0.48175367410171527,-0.8763066800438636,
-0.47623820366793945,-0.8793163101905561,
-0.47070393216533246,-0.8822912264349534,
-0.4651510780774586,-0.8852313113324551,
-0.4595798606214884,-0.8881364488135443,
-0.4539904997395469,-0.8910065241883678,
-0.44838321609003196,-0.8938414241512639,
-0.4427582310389016,-0.8966410367852359,
-0.4371157666509333,-0.8994052515663709,
-0.4314560456809589,-0.9021339593682028,
-0.42577929156507294,-0.9048270524660194,
-0.4200857284118069,-0.9074844245411167,
-0.41437558099328436,-0.9101059706849955,
-0.4086490747363488,-0.9126915874035029,
-0.4029064357136628,-0.9152411726209175,
-0.3971478906347811,-0.9177546256839809,
-0.3913736668372024,-0.9202318473658704,
-0.3855839922773969,-0.9226727398701147,
-0.37977909552180106,-0.925077206834458,
-0.3739592057378007,-0.9274451533346612,
-0.3681245526846778,-0.9297764858882515,
-0.36227536670454585,-0.9320711124582108,
-0.35641187871325125,-0.9343289424566118,
-0.3505343201912599,-0.936549886748192,
-0.34464292317451667,-0.9387338576538742,
-0.33873792024529137,-0.9408807689542255,
-0.332819544522987,-0.9429905358928643,
-0.32688802965494235,-0.9450630751798049,
-0.32094360980720976,-0.9470983049947442,
-0.31498651965530544,-0.9490961449902944,
-0.30901699437494756,-0.9510565162951535,
-0.30303526963277366,-0.952979341517219,
-0.297041581577035,-0.954864544746643,
-0.29103616682827227,-0.9567120515588303,
-0.28501926246997694,-0.9585217890173756,
-0.2789911060392296,-0.960293685676943,
-0.2729519355173251,-0.9620276715860859,
-0.2669019893203758,-0.9637236782900096,
